feature,class_label
"[-57.901302   -61.2208     -25.956642   -11.776247    32.11693
  -4.7588224   15.873113    41.94855    -13.314045     0.6442699
  12.328527    -2.3649237    8.099402    -8.443067     4.359533
  10.3138485   -5.2754297  -10.998901     7.752498    -1.9829314
  -0.53075385  -2.455017     5.315307    -1.6812135   -7.7597723
   0.7772881    0.97647905  -2.4005506   -0.6164323   -2.2487977
  -0.62697786  -3.2339633   -8.909709    -0.7382195   -0.37614405
   1.0870817   -5.695194     1.6572944   -3.5065231    5.0365534 ]",1
"[-7.2843605e+01 -5.2859520e+01 -1.0676852e+01 -1.4949905e+01
  3.0379147e+01 -9.3191099e+00  1.3467004e+01  3.6846024e+01
 -1.7499275e+01 -4.0353960e-01  1.2913601e+01  9.0405148e-01
  6.7337623e+00 -7.7938128e+00  9.1606550e+00  1.0927791e+01
 -7.9947295e+00 -7.4241734e+00  9.7859440e+00  1.1952227e-01
 -1.0029439e+00 -5.2231487e-02  4.7424040e+00  3.0982971e-02
 -7.4823003e+00  1.4633775e+00  2.1045358e-01 -1.4004607e+00
  1.1521525e+00  1.5113159e+00 -4.0654311e-01 -4.7879891e+00
 -6.3274126e+00  2.1521809e+00 -2.8706226e+00 -1.5825235e+00
 -9.7684604e-01  3.0182798e+00 -3.9755871e+00  3.1307166e+00]",1
"[-7.5833931e+01 -6.0556522e+01 -1.5400779e+01 -1.5277217e+01
  2.8547098e+01 -4.1340002e-01  1.7654686e+01  3.6080368e+01
 -1.8632792e+01  2.1622570e+00  1.5389805e+01 -8.2133585e-01
  6.1213679e+00 -9.9039335e+00  1.0621195e+01  8.6742725e+00
 -1.1300618e+01 -4.4116812e+00  1.4535703e+01 -2.5957182e-01
 -1.5869646e+00 -4.8539749e-01  1.3751874e+00  1.3968000e+00
 -4.6971970e+00 -3.3772047e+00 -2.4840643e+00 -4.9201292e-01
 -2.5804989e-02  2.1670334e+00 -5.3418002e+00 -2.5111043e+00
 -3.2432606e+00 -4.9774063e-01 -3.9318540e+00  1.0670820e+00
  1.9026092e+00  1.8704675e+00 -3.5800793e+00  1.3523017e+00]",1
"[-6.69264450e+01 -5.90930634e+01 -2.38137360e+01 -7.71513653e+00
  2.91517982e+01 -6.04645014e+00  1.19430313e+01  3.96306076e+01
 -1.29098396e+01  1.20195937e+00  1.22620735e+01 -3.03250980e+00
  9.42643070e+00 -8.37221527e+00  6.84547997e+00  9.33169079e+00
 -3.02221632e+00 -8.36776638e+00  5.68586922e+00  5.41883528e-01
 -7.77378500e-01 -9.77721453e-01  6.21178198e+00 -1.31542492e+00
 -7.68944931e+00  1.85852405e-02 -2.51337111e-01 -9.39449310e-01
  7.57941842e-01 -1.74516678e+00  5.28139591e-01 -2.22214603e+00
 -7.57516193e+00 -8.63878667e-01 -7.01361418e-01  8.27666819e-01
 -8.11275864e+00  3.32539797e+00 -2.55314970e+00  5.50741136e-01]",1
"[-75.84443    -56.500072   -13.47957    -14.18349     33.654583
  -9.093324    14.675004    37.96908    -15.866579    -0.691666
  11.825105    -0.20651874   6.671804    -8.051116     6.381387
  10.813807    -7.592673   -10.06496      6.3492236   -1.3725128
  -2.5879977   -1.7038994    3.6400363   -1.2936012   -7.9608164
   1.0115362   -0.39198127  -2.2078142    1.2600662    1.9023709
   0.11164803  -2.558412    -7.3227606    1.223778    -1.6590956
  -0.9969932   -2.8473532    4.694698    -4.0068746    1.2900655 ]",1
"[-7.9201180e+01 -6.2050701e+01 -1.6227436e+01 -1.5935261e+01
  2.9198683e+01 -9.3896948e-02  1.9819391e+01  3.8448864e+01
 -1.5717022e+01  5.2252316e+00  1.7719118e+01  6.0728878e-01
  7.7311893e+00 -9.1753006e+00  1.2926355e+01  8.4179516e+00
 -1.0813101e+01 -4.2846074e+00  1.3815861e+01 -6.9519365e-01
 -1.1581628e+00  2.3634747e-02  1.6282045e+00  2.0240877e+00
 -3.6329966e+00 -2.0752366e+00 -8.1695753e-01  4.5114073e-01
  1.1208924e+00  3.3976965e+00 -4.5906162e+00 -1.4874594e+00
 -3.2988253e+00 -1.7968390e+00 -4.4413686e+00  7.8742445e-01
  1.5818480e+00  1.5895312e+00 -4.4349384e+00  1.7571170e+00]",1
"[-5.9297531e+01 -4.8758156e+01 -1.5006308e+01 -3.6495626e+00
  3.1379316e+01 -4.2314315e+00  1.3951344e+01  4.1798153e+01
 -1.0564197e+01  3.9058821e+00  1.4340499e+01 -2.2126529e+00
  1.0664730e+01 -7.3732195e+00  6.1604385e+00  9.3899622e+00
 -2.1750846e+00 -7.4502225e+00  7.1625562e+00  2.1036408e+00
  2.5906999e-02 -1.5450544e-02  6.7365170e+00 -1.0247853e+00
 -7.9320874e+00 -7.0585388e-01 -5.5011332e-01 -1.1181566e+00
 -6.0610469e-02 -3.0189910e+00 -4.8382387e-02 -1.8210081e+00
 -7.4551320e+00 -8.6320102e-01 -5.6068087e-01  1.3138349e+00
 -7.9193110e+00  3.3317044e+00 -3.4956920e+00 -4.9510885e-02]",1
"[-7.8240952e+01 -6.1037037e+01 -2.0764004e+01 -1.4540688e+01
  3.3081894e+01 -7.0409679e+00  1.7425516e+01  4.1052227e+01
 -1.2606861e+01  1.1876295e+00  1.4635059e+01  6.2404048e-02
  7.1526442e+00 -7.9965401e+00  7.0540118e+00  1.1206227e+01
 -6.2888417e+00 -1.0014323e+01  7.9012847e+00 -1.3862290e+00
 -1.5915885e+00 -1.5824702e+00  5.0963907e+00 -1.1642160e+00
 -9.4147158e+00  1.2616445e+00 -1.9625202e-01 -2.4235442e+00
  9.6032274e-01  2.4447557e-01  4.1575027e-01 -3.0903087e+00
 -8.5504827e+00  7.8109455e-01 -1.9546576e+00 -7.0658618e-01
 -3.6456208e+00  3.2435904e+00 -3.9592314e+00  1.7294731e+00]",1
"[-7.7356819e+01 -6.4605598e+01 -1.6429255e+01 -1.5143425e+01
  2.7192095e+01  5.0522577e-02  2.1125629e+01  3.5458290e+01
 -1.7466043e+01  6.5445609e+00  1.5606702e+01 -1.3952248e+00
  8.1417646e+00 -1.2482351e+01  1.3741716e+01  5.4553967e+00
 -1.0321317e+01 -5.5222640e+00  1.2530639e+01 -2.0802630e-01
 -2.4689448e+00 -1.4962339e+00  2.6598604e+00  1.6242737e+00
 -4.5969100e+00 -2.6439509e+00 -1.4320707e+00 -6.4207387e-01
  1.4564781e+00  3.2892036e+00 -6.8374658e+00 -3.8331568e-01
 -4.1971111e+00 -2.5226221e+00 -3.7665851e+00  6.3861690e-02
  3.0257425e+00  1.4742198e+00 -4.6096668e+00  1.8320645e+00]",1
"[-6.8863724e+01 -5.9363003e+01 -2.4642859e+01 -1.0410883e+01
  3.0544878e+01 -4.5190668e+00  1.3612758e+01  4.3084236e+01
 -1.0184204e+01  2.6830988e+00  1.2572307e+01 -3.8331957e+00
  1.1411101e+01 -7.4968686e+00  6.1628842e+00  1.0034986e+01
 -2.5614080e+00 -9.8924723e+00  3.2557695e+00 -1.1141824e+00
 -7.9087150e-01 -1.1564924e+00  4.9676390e+00  1.4954154e-01
 -6.7730408e+00 -1.6682892e+00 -5.6032322e-02  1.7955877e+00
  1.6809683e-01 -4.1911988e+00  4.0971893e-01 -1.6955251e+00
 -8.8087568e+00  5.1911461e-01 -2.6974547e-01  1.8029531e+00
 -5.2918725e+00  3.8561537e+00 -4.2385540e+00  7.2853941e-01]",1
"[-6.74556503e+01 -5.64399605e+01 -2.39050426e+01 -1.01133833e+01
  3.37481651e+01 -5.35783339e+00  1.54214640e+01  4.13402328e+01
 -1.13488245e+01  2.75774026e+00  1.36201839e+01 -2.93103933e+00
  7.34187508e+00 -7.37517691e+00  5.68085098e+00  1.07052364e+01
 -4.10713625e+00 -9.84135532e+00  7.62791681e+00 -2.12817693e+00
 -4.52452481e-01 -3.12018776e+00  4.53144264e+00  5.89694440e-01
 -7.25040483e+00  2.99065053e-01  1.42575014e+00 -2.53357792e+00
 -4.06369060e-01 -1.96669292e+00 -4.03354783e-03 -3.81867123e+00
 -7.38548517e+00  1.87678301e+00 -1.15314841e+00  6.50963128e-01
 -4.98653841e+00  2.27605343e+00 -5.48801661e+00  3.64828944e+00]",1
"[-7.1003471e+01 -6.9307304e+01 -1.8130848e+01 -1.7869692e+01
  2.5069803e+01  1.0748481e+00  2.1104225e+01  3.5631981e+01
 -1.8462282e+01  8.1507015e+00  1.6116386e+01 -1.5009339e+00
  1.0149898e+01 -1.2654201e+01  1.3962665e+01  6.2591820e+00
 -9.9719419e+00 -7.0812354e+00  1.2508772e+01  1.0132632e+00
 -1.8819215e+00 -2.3460999e+00  1.8178362e+00  1.0223929e+00
 -4.1643209e+00 -3.2570453e+00 -5.2204078e-01 -4.6541297e-01
  8.1271088e-01  3.7634408e+00 -6.8994927e+00 -2.2427594e-02
 -4.0343990e+00 -3.1170518e+00 -3.5332720e+00 -8.0868840e-01
  2.9005804e+00  1.1662307e+00 -4.6187000e+00  1.4413997e+00]",1
"[-72.444466   -58.605003   -10.828068   -12.968359    29.423168
   0.56812483  18.509577    36.255245   -13.611999    11.247191
  12.962237    -9.937538     4.9943337  -12.107569    16.896341
   8.885804   -11.491811    -5.830633    11.338661    -3.059221
  -0.7066274   -2.618167    -2.0170825    3.193813    -4.347185
  -2.9900892   -1.3555268   -1.3161293    0.59092754   5.5768895
  -5.8355446   -1.447197    -4.01168     -1.0029397   -3.7388554
  -2.2737005    3.5089896    0.3918205   -5.759658     1.6322199 ]",1
"[ 11.112716   -29.899393   -41.93664      3.073398     0.18252458
 -12.182412    -3.043926    27.500662    -7.858032    -3.160322
   4.4474835   -3.4493916    4.167484     4.8073754  -14.83646
  10.304954    -3.5291047    4.205129   -13.094532    14.452346
  -5.13981     10.908541    -6.951017    -0.5399113    0.8785408
   4.245868    -9.670341     0.525763    -5.2453227    6.387608
  -7.087042     1.2921361   -6.622914    12.731663   -10.301006
   9.016682    -2.3591633    4.117115    -5.3026767    2.6107647 ]",1
"[-52.752026    15.9375     -32.42986      5.6737533    0.18285131
 -11.089306     1.8401399   25.262579    -4.917729    -4.104115
   5.7232237   -5.0703297    3.1744177    2.668012   -11.924449
   9.969369     0.7728625    1.5822802   -9.950876     9.435442
  -5.9675474    6.6001806   -5.7764454    1.0108207   -0.70728135
   2.2046106   -8.855509     1.4640142   -3.5470796    6.197112
  -8.858321     1.787422    -5.9741874    9.616925   -10.01479
   8.819476    -2.2344396    2.4032428   -5.70292      0.21771587]",1
"[ -7.3987837  -22.905045   -42.206173   -18.003546     4.1289773
  -8.571824    12.57197     38.2053     -12.348536     8.344371
   5.5538144    7.9944434  -13.490358    18.159334   -17.446537
   7.6314054    7.8223615   -1.5626665  -10.446868    17.155233
 -18.505602    15.039644    -9.782209    11.158923    -4.2559075
  -1.841674    -4.066855     0.63388085  -6.002758    -0.8588416
  -1.7276788   -3.1762865   -4.8823085    6.0266557   -6.623124
   1.9722191    1.9269388   -3.3267362   -2.2653575    2.4456923 ]",1
"[ 16.990564    -1.1149801  -31.864271   -25.729065   -10.606196
  -4.6435246   -5.8221483   31.666838   -24.223143    12.537258
   5.350996    -0.4762765   -6.951837     9.496305   -15.71982
  10.272002    -2.4729552    6.091925    -3.3056352    9.057917
  -5.3638296    7.339307    -5.306941    12.64628     -5.6408267
  -5.950143    -4.6897717    1.9756938   -7.419469     1.8448389
  -6.4195924    4.417798    -3.7860584    5.6795382   -5.485985
   3.0451324   -0.39957312  -1.7230937   -2.1320174   -0.98791236]",1
"[  0.603341    -5.137652   -43.21206    -13.421977    -0.91737986
 -12.696445     9.539552    25.02028     -9.556172     5.971491
   4.9397593    2.9938304   -4.002937    14.948896   -16.74164
   5.2478695    7.139707    -2.1704729  -10.871723    16.063593
 -12.120162    10.467626   -10.126736    10.0422735   -3.4672856
  -1.2463274   -7.9860544    1.8864908   -3.1979258    1.2056189
  -3.6020105   -4.9808106   -3.6756198    2.5050232   -5.5111604
   3.5986645   -0.41009498  -0.0911922   -2.805956     0.45397827]",1
"[ 12.444933    -1.7545811  -29.908203   -16.779861     0.55374515
 -15.29117      1.8345757   21.299376   -21.51027      6.4380913
   3.0365405    0.27736068  -6.830444    13.325417   -15.626328
   6.9688315    5.8122926   -0.8276949   -8.830146    11.141756
  -3.4351583    8.252007    -5.970394     9.177261    -5.081156
   2.428701   -10.083858     4.095239    -1.1937201    2.4643147
  -3.9898777   -0.34414703  -6.9972305    4.2449503   -5.7351913
   0.28531066   2.8671095    1.0392747   -4.0337377    1.5689511 ]",1
"[ 11.47194     -3.9644673  -45.5753     -21.6975     -11.706293
  -9.561919     1.5586327   32.054096   -16.561317    10.007381
   0.41507778  -0.99489427  -5.1837726   13.738854   -16.85002
   9.05313      3.3323047    1.1746945   -8.206916    15.659271
  -8.388611    11.246433    -7.967432     9.001388    -1.5225146
  -3.2802103   -8.579577     3.0343776   -2.9455435    4.080093
  -3.4340029   -1.532547    -2.297428     3.2080884   -5.722894
   2.050095    -0.05767617   0.7047458   -4.1441536    1.3731413 ]",1
"[-73.888115    22.062916   -29.193197   -12.61725     -2.2700343
  -3.7586172    9.294669    32.196663    -8.405067    12.668983
   4.0403166    6.777969   -10.113393    13.570858   -13.90929
   6.664114     3.2102365   -3.0203557   -4.711921     8.649791
  -4.3109245    9.908117    -9.813005     6.105621    -2.163313
  -2.0099964   -8.6592455    3.5929987   -3.7559843    4.1507063
  -6.485461     3.0700533   -4.721741     5.7883434   -5.0491548
   0.74935687   2.7303894   -0.28916883  -3.202025     0.36070088]",1
"[-12.09571      2.863724   -29.46369     11.136202     0.38929158
 -11.074769     3.650859    29.07038     -5.0662575   -6.145147
   4.399721    -1.7903814    2.53377      2.3751616  -12.798019
   8.238073     0.15798812   5.4906816  -11.124421    13.162912
  -5.8244886    9.086373    -8.234703     0.85790676  -3.7204423
   3.4262962  -12.467744     1.8941739   -5.07647      7.561604
  -9.506381     2.1345482   -8.876603    10.249065   -12.84848
   6.659334    -5.872583     3.2097538   -6.765926     1.1611092 ]",1
"[-61.39275    -61.343914   -24.217546    -9.139933    30.133324
  -2.9812224   14.8798      42.956966   -10.5396595    3.1734416
  13.3213005   -2.5871801   11.048226    -8.033708     5.599177
   9.724614    -1.8891115   -9.637731     5.6451607    1.2387494
  -0.53842574  -1.4296234    7.0368586   -0.5565884   -6.7000113
  -1.1376219   -0.33784902   0.33804572   0.594236    -2.9354029
   1.7976153   -0.5098197   -7.174277    -1.2523144   -0.2904111
   2.8633585   -6.991976     3.5547395   -2.2968996    1.0185941 ]",1
"[-21.106522  -18.557312  -44.37845     5.600234   -0.1651901  -7.776519
   4.31404    32.130363   -4.669442   -3.72986     7.1425047  -1.2338911
   2.2142293   5.4067893 -12.809706    9.145631    1.0876967   3.2406113
  -8.327348   13.533967   -5.867336    7.574524   -6.9326663   1.5800363
  -3.4094489   3.0433521 -11.121002    3.4646196  -4.831278    7.6508904
  -8.083697    3.8957677  -9.676514   12.959654  -11.016303    6.792271
  -4.44874     3.747409   -6.979784    4.026466 ]",1
"[-55.27155    -13.388746   -41.24169      7.0137725    3.4525337
  -7.1810956    7.684765    35.39425     -3.6155002    0.22892599
  11.660028    -0.333601     1.9498533    7.5698967  -11.09454
   9.368125     0.624354     1.9390254   -6.907008    13.772241
  -7.4639735    3.6477017   -5.9723253    2.448481    -3.5942209
   0.166941    -8.728842     2.6741116   -3.6586616    5.4057407
  -9.788169     2.7889018   -9.601122    10.429914   -12.206381
   4.500757    -4.0929246    3.6762686   -7.751531     2.2066922 ]",1
"[-2.5959594e+00 -2.8149027e+01 -4.1053318e+01  1.1032164e+01
  1.9967939e+00 -6.9683661e+00  2.9835391e+00  3.4484005e+01
 -4.4687104e+00  6.4344276e-03  1.0389557e+01  1.0882821e+00
  3.8466532e+00  5.9653387e+00 -1.4256798e+01  1.2465296e+01
 -1.7078464e+00  6.8595939e+00 -9.5207891e+00  1.7747274e+01
 -6.0806518e+00  7.4739375e+00 -7.2863092e+00  9.0647352e-01
 -1.7475556e+00  3.5422442e+00 -1.1594657e+01  2.3007009e+00
 -6.3050299e+00  7.7478309e+00 -8.8564291e+00  2.6381881e+00
 -9.5448179e+00  1.1617609e+01 -1.4456576e+01  8.3847818e+00
 -4.9687939e+00  4.9500041e+00 -7.4970012e+00  1.7163217e+00]",1
"[-1.1840852e+01  2.8316381e+00 -3.0160332e+01 -1.7554312e+01
 -5.6177735e+00 -1.6427219e+01  2.8539240e+00  2.7550142e+01
 -1.5954861e+01  7.1805758e+00  6.7573724e+00  4.4572988e+00
 -1.1109981e+01  1.1073473e+01 -1.5745048e+01  4.6545062e+00
  5.0397892e+00  1.5068933e+00 -9.3018274e+00  1.5359444e+01
 -3.4323618e+00  4.8851719e+00 -9.2619267e+00  1.0270677e+01
 -5.2752161e+00  2.8373923e+00 -1.0719644e+01  2.7438653e+00
 -9.8451316e-01  2.8101859e+00 -6.5903826e+00  2.4382687e-01
 -5.5224586e+00  7.0398130e+00 -4.0297108e+00 -6.5995669e-03
  2.3271742e+00  1.5450835e+00 -4.9797969e+00 -2.3729165e-01]",1
"[  6.5269966    0.30380306 -34.988132   -19.13944    -12.275759
  -9.887875    -4.474048    38.280254   -17.664228    10.904686
   4.183395     1.1749343   -6.440995    12.754222   -14.7014885
   8.944155     3.10928      3.4781516   -7.678686    16.913916
  -6.573053     7.9313087   -7.044428     8.125721    -0.3092522
  -0.6233025   -6.813009     1.6699728   -2.4024036    4.9694524
  -6.0284643   -0.93062323  -3.604479     5.4726014   -1.6164147
  -0.5215181    2.2819617    1.4245088   -5.072879     0.9655914 ]",1
"[  4.7036805   -9.089123   -33.60233    -20.967335    -7.15955
  -8.200741    -3.2454703   33.301346   -16.472069    11.36734
   5.0431232    1.699174    -4.787933    10.163197   -17.654593
  11.237662     2.0315924    3.1198485   -9.13009     13.806431
  -7.57795     10.073647    -9.45052      8.858875    -1.4596403
  -1.9098921   -6.083253     1.24554     -4.8534575    4.815926
  -6.493479     0.07955939  -4.4867363    7.798626    -4.506052
  -0.3750815    1.8757067    1.0397099   -1.9838542   -0.9837348 ]",1
"[ -0.35204175 -16.215466   -49.014786   -19.09733      1.6471318
  -8.928749     5.644938    28.58123     -7.1793833   13.860366
   4.9046173    2.6303895   -6.0340815   17.695051   -17.944359
   8.21655      7.7706537   -0.89101195 -10.212713    17.419277
 -13.780658    13.139579   -10.092011    11.3120985   -2.3275707
  -1.9119201   -6.093717     3.1141741   -3.3029673    1.3898149
  -1.1770742   -2.1439097   -3.603083     4.6086526   -3.2345095
   4.0974274   -0.83117473   0.7570914   -1.8131437    0.6090502 ]",1
"[ -6.663442     2.212392   -34.67272    -21.084558    -3.4058049
 -13.545821     1.8192213   18.160957   -15.977496    13.008184
   2.5304852   -2.866697    -7.715211    15.254777   -18.256111
   5.7040462    7.2447276    0.09620497 -10.81996     10.072664
  -4.020121    10.463696    -7.098908     8.573151    -5.06756
   1.7568251   -7.95838      1.2187345   -3.5251286    3.5652726
  -4.8587193    2.420126    -6.894565     7.745043    -5.783749
   2.946609     0.66131365   0.23535636  -2.13626      0.30793613]",1
"[ 9.26645279e+00 -5.04194403e+00 -3.14399681e+01 -1.44386072e+01
 -7.38539886e+00 -7.74811649e+00 -2.90868545e+00  3.53292274e+01
 -1.47393637e+01  1.23309088e+01  3.13092303e+00  1.01160502e+00
 -3.81559062e+00  9.65744019e+00 -1.68705120e+01  1.10270386e+01
  2.96190214e+00  4.01872635e+00 -9.09430885e+00  1.32372055e+01
 -7.08926678e+00  9.40595436e+00 -6.65928650e+00  6.67430067e+00
  7.55078020e-03 -8.90134096e-01 -5.83370304e+00  8.71213853e-01
 -2.63022137e+00  6.02010441e+00 -6.35762787e+00  3.95940274e-01
 -4.45541763e+00  6.15271521e+00 -5.32374001e+00  1.86105692e+00
  1.10789500e-01  1.46930921e+00 -2.51899648e+00 -9.52240676e-02]",1
"[-56.1906      -4.031369   -43.310005     4.266961     8.556786
  -4.1758747    9.229481    29.869339     2.813434     4.7827353
   7.284842    -1.6335793    0.9613736    7.6440644  -10.32649
   9.272345     0.21024351   3.3196614  -10.451904     8.805316
  -4.959553     9.137178    -6.4076104    1.4838219    0.38857475
   2.755423    -7.2154856    1.9040039   -2.5165446    6.989954
  -5.7626104    4.808378    -5.9298553   10.2682085   -9.217261
   5.8327694   -1.7308084    3.749496    -5.2518525    2.324643  ]",1
"[-5.9679062e+01 -5.7489479e+01 -1.9494015e+01 -5.6614270e+00
  3.1993761e+01 -2.4059918e+00  1.5604808e+01  4.3016865e+01
 -1.0048828e+01  4.0684233e+00  1.3560602e+01 -2.7778699e+00
  1.1022524e+01 -8.4698915e+00  4.7723298e+00  8.9499197e+00
 -2.3729565e+00 -9.9773426e+00  4.2754979e+00  1.2299255e+00
 -4.6545836e-01 -1.5209037e+00  6.7502890e+00 -1.8434118e-02
 -5.9906120e+00 -5.9528762e-01 -3.4042712e-02  9.6795303e-01
  8.9550525e-01 -2.6760046e+00  1.9678171e+00 -1.0049053e-01
 -6.9886203e+00 -1.0244937e+00 -2.1464711e-01  2.7819407e+00
 -7.0905514e+00  3.5240610e+00 -1.9213614e+00  1.2174292e+00]",1
"[-30.623552    -2.108237   -29.329927   -16.46468     -3.0955753
 -11.062081     2.8167865   29.404825   -14.222809    11.576124
   4.306484     5.555285   -10.106434     7.242506   -14.668837
  10.864274     3.0180795    0.39280644  -5.86312     10.561183
  -7.107153     9.950843    -7.7357445    6.532714    -2.4405472
  -0.422972    -5.9121547    2.5798407   -2.810684     7.2182946
  -5.899413     1.7190055   -4.9743733    5.0374513   -4.911727
  -1.0069104    2.3386734    0.29528025  -1.6991577    0.9257584 ]",1
"[-6.5177597e+01 -5.2909039e+01 -1.7002211e+01 -8.8654327e+00
  3.5749077e+01 -5.8872705e+00  1.6007767e+01  4.1371735e+01
 -1.2957696e+01 -4.0519116e-03  1.2795465e+01 -1.1591545e+00
  8.4397612e+00 -8.1402931e+00  5.5321307e+00  1.1148699e+01
 -4.9382095e+00 -1.0815281e+01  6.9648414e+00 -1.4944300e-01
  4.4042152e-01 -1.7550056e+00  4.7957082e+00 -1.2333567e+00
 -7.8073149e+00  8.6217678e-01  3.4260067e-01 -1.8065678e+00
  9.8562831e-01 -7.9994506e-01  2.1967021e-01 -2.6966081e+00
 -7.6732306e+00  4.8521945e-01 -1.8135185e+00  2.3944837e-01
 -4.3823009e+00  2.7061503e+00 -3.8517172e+00  2.7897263e+00]",1
"[-62.21604    -45.98682     -2.3323526   -4.839945    35.406616
   4.666667    22.267424    38.367516   -16.839466     4.713793
  15.36213     -1.6488618    7.478631   -11.93754     12.016472
   5.484117   -11.132712    -6.368363    11.607537    -1.2654706
  -2.5634508   -1.5473275    0.22844742   1.5847472   -3.9341183
  -2.6872911   -0.40159032   1.1701293    1.4721195    4.1090736
  -5.0861063   -0.18284419  -2.584596    -1.652124    -3.7336204
   1.1015394    2.0001235    1.3319585   -4.5031886    1.4273616 ]",1
"[-60.96685    -52.905228   -16.728395    -2.671242    34.27399
  -0.8587125   15.707124    43.12521    -10.485754     3.2676272
  12.971642    -3.3312898    9.468337    -9.522594     4.8685565
   8.914618    -3.8857882  -10.734124     4.6188955    1.4890151
  -0.20293675  -0.789461     6.901214     0.9378981   -5.9318213
   0.9108874    1.7183279    1.557479     1.9004385   -1.5801641
   1.443558     0.19808537  -5.8199835   -0.39285758   0.22669461
   2.915932    -7.1339746    3.2891252   -1.7694651    1.0200866 ]",1
"[-7.06605530e+01 -5.62641640e+01 -1.07061768e+01 -1.05505905e+01
  3.17612305e+01 -2.35782340e-01  2.11715240e+01  3.61276588e+01
 -1.63111935e+01  5.21325684e+00  1.47098827e+01 -2.12287951e+00
  7.00608206e+00 -1.20352058e+01  1.14053812e+01  6.92645359e+00
 -8.89805222e+00 -7.26492643e+00  1.13732443e+01  5.50941825e-01
 -2.04987907e+00 -1.34775794e+00  3.77398229e+00  1.37279761e+00
 -5.09876060e+00 -7.02463627e-01  5.53829148e-02 -5.15064776e-01
  1.35048926e+00  3.51010132e+00 -3.66003847e+00 -4.92972553e-01
 -4.88145542e+00 -1.43896353e+00 -2.49188638e+00  4.56877857e-01
  1.74042976e+00  3.12408400e+00 -3.39814973e+00  2.09757638e+00]",1
"[-65.167      -57.664707   -22.218718    -7.9143777   29.735806
  -5.0262485   13.950779    39.908054   -12.446112     1.3303744
  13.477008    -3.2730544    9.452609    -8.157795     5.756916
   8.315605    -2.633085    -8.979585     6.472614     0.16058314
  -1.1730639   -0.60026324   7.7218494   -0.7722589   -6.9235406
   0.58683395   0.11860254  -0.6031495    1.4516596   -1.6240653
   1.7690928   -1.1486971   -7.51179      0.16841644  -0.46902713
   2.3463717   -6.766982     3.4080963   -3.4061124    0.7191105 ]",1
"[-3.0711014e+02  8.5492584e+01  2.3816113e+01  2.2597803e+01
  1.0887501e+01  7.1012812e+00  4.4704776e+00  3.8189731e+00
  1.0800064e+00 -3.3964009e+00 -2.4306009e+00 -3.2792194e+00
 -1.3967470e+00 -9.4307256e-01 -2.6668992e+00 -2.2038500e+00
 -1.9260720e+00 -2.4766526e+00 -2.5603201e+00 -2.3601735e+00
 -5.8588094e-01 -7.4237448e-01 -9.5700771e-01 -1.5431306e+00
  5.2392954e-01  4.8072645e-03  3.4345734e-01  4.7583786e-01
 -3.6442411e-01  9.9471465e-02  9.1692396e-02 -9.9794883e-01
 -1.5610436e+00  5.8606333e-01  3.7667045e-01 -3.0354980e-01
 -1.0891536e-01 -9.2488152e-01 -8.8253126e-02 -9.3134391e-01]",2
"[-3.4811856e+02  7.9261215e+01  3.4348324e+01  2.4883997e+01
  1.1850720e+01  4.9451938e+00  2.2227979e+00  6.2768884e+00
  3.9091830e+00 -1.4438380e+00  1.3321276e+00 -5.1227272e-01
 -2.7028713e+00 -2.6219657e-01 -5.1799053e-01  1.2223951e-02
 -5.8083004e-01 -7.9141515e-01 -8.1681788e-01 -1.8150157e+00
 -2.7050298e-01 -5.9657669e-01 -1.2074304e+00 -1.3046317e+00
  3.1093776e-01 -1.5089163e+00 -4.9141291e-01  2.5340354e-01
 -6.0494226e-01  6.9219929e-01  3.5212156e-01 -9.7505176e-01
 -1.0901309e+00 -5.4259998e-01 -4.8547032e-01 -5.5683136e-01
 -1.1473021e-01 -1.4732350e-01  3.8598633e-01 -1.7197879e-01]",2
"[-3.5587122e+02  7.5457092e+01  3.5036480e+01  2.4717583e+01
  1.3267997e+01  7.8626213e+00  2.4464886e+00  4.6431885e+00
  3.2345617e+00 -1.8136687e+00  5.1858373e-02  1.4134230e-02
 -3.1406600e+00 -3.2771668e+00 -3.3024969e+00 -8.1763065e-01
 -9.6840137e-01 -6.4372993e-01  3.1996691e-01  2.4424588e-02
  5.3786552e-01 -3.1567299e-01 -8.6668479e-01 -1.2269362e+00
  1.2289063e-01 -1.3603677e+00 -1.4331663e+00 -3.5543388e-01
 -4.0891623e-01 -4.2993608e-01 -3.2072237e-01 -1.1345625e+00
 -1.5918046e+00 -4.2265525e-01 -4.4078460e-01 -4.2272187e-03
  7.5867075e-01  6.5917844e-01  1.5844291e+00 -3.1313393e-01]",2
